"V1","V2"
23,15
10,3
20,4
658,406
395,162
91,57
136,75
22,18
17,4
12,4
26,12
20,13
48,12
586,177
575,380
380,266
34,25
11,9
43,20
35,11
19,8
18,9
19,9
74,36
89,45
109,50
343,114
437,306
466,322
622,444
523,369
520,363
425,290
261,181
14,3
17,10
120,35
226,72
268,187
222,84
211,165
199,78
10,3
11,3
11,5
25,10
110,30
60,35
93,31
10,4
23,12
148,25
149,63
496,122
547,400
507,145
32,20
23,5
47,16
47,29
47,17
40,23
24,11
12,6
37,10
37,24
40,13
69,30
100,37
98,19
53,31
23,8
17,13
13,3
24,20
10,2
12,9
26,7
316,188
535,345
150,47
15,9
12,2
22,15
32,5
30,18
18,15
24,7
162,135
19,12
669,251
348,222
17,3
20,3
25,5
49,10
10,3
10,2
12,2
13,2
15,4
17,11
54,27
10,2
106,34
14,9
53,32
17,8
22,11
23,12
43,27
41,27
29,21
102,43
661,429
402,274
691,236
17,8
16,8
16,8
14,6
26,5
10,2
10,8
12,6
10,4
80,29
37,11
13,2
14,5
14,7
14,7
95,34
237,43
311,226
663,503
592,135
449,342
414,307
403,290
397,132
419,283
635,417
640,221
821,569
820,246
626,204
571,434
536,130
405,310
223,69
190,56
78,28
19,8
12,7
192,75
270,173
11,2
10,8
23,14
23,9
24,12
26,14
27,15
17,13
72,30
831,675
1008,804
1044,841
1044,842
1070,893
494,322
214,59
523,170
37,12
34,18
27,13
57,44
82,19
274,192
367,114
81,27
50,30
45,34
142,95
263,104
535,361
10,4
15,7
151,117
256,191
301,140
331,183
411,202
421,207
442,223
462,226
462,236
497,252
547,304
411,175
394,229
354,224
326,118
398,117
410,294
444,340
453,195
497,306
494,189
469,286
446,129
435,159
354,225
328,221
306,80
350,253
361,261
585,392
623,413
629,225
631,271
645,279
631,353
638,504
630,132
666,408
642,394
653,434
677,208
697,189
627,244
590,429
416,293
401,125
298,198
301,199
301,189
337,186
344,76
335,168
333,153
333,153
338,157
299,156
232,104
182,95
66,16
43,15
24,4
12,7
66,36
80,41
78,39
55,32
19,8
12,4
12,8
12,8
12,4
12,4
14,4
20,4
22,4
22,18
24,4
607,194
368,248
452,313
566,376
191,120
10,2
736,234
270,83
499,346
275,67
36,18
184,73
33,15
12,5
302,155
329,174
10,2
13,11
13,11
13,11
14,11
15,3
17,3
40,31
91,22
104,82
105,22
148,118
371,81
393,313
397,325
374,75
287,231
291,206
212,166
193,44
189,44
168,122
167,126
158,38
82,14
79,14
18,8
15,5
38,24
162,124
271,76
391,112
129,36
78,50
14,7
16,3
545,187
27,6
27,21
28,22
22,4
18,13
28,13
31,18
29,18
47,39
136,34
71,47
73,50
87,61
197,63
72,50
63,48
22,17
16,12
10,4
46,34
42,7
176,120
179,76
180,76
182,137
179,73
172,61
126,62
30,8
26,8
25,8
22,6
20,14
13,7
34,19
10,6
10,4
10,6
23,13
23,13
23,10
24,10
23,19
16,6
41,9
44,22
47,22
65,22
68,23
105,42
137,114
98,80
70,24
68,11
68,11
46,11
156,51
222,151
164,107
197,115
12,2
28,15
13,10
13,2
14,5
25,4
12,2
37,24
19,16
784,551
78,56
10,5
16,9
22,8
20,14
121,25
329,117
527,359
62,34
26,20
16,10
13,11
12,2
11,4
15,9
21,10
38,23
58,36
108,38
916,365
24,19
22,9
78,65
96,80
100,19
40,34
22,7
15,5
29,8
38,9
38,9
39,29
41,29
42,30
118,90
129,31
309,223
318,225
378,254
453,175
500,311
422,122
81,39
78,42
25,14
14,8
54,14
57,14
116,24
117,91
375,253
398,256
518,352
200,112
18,14
10,6
10,3
87,59
141,48
183,56
213,142
284,73
330,260
271,214
175,33
30,24
11,8
10,2
18,15
356,116
542,347
21,8
17,6
26,18
10,2
18,9
333,205
255,87
15,12
12,10
12,10
10,8
12,2
430,149
15,5
15,11
33,27
60,45
72,19
180,54
183,136
417,293
13,11
13,2
13,2
13,2
13,11
13,2
20,17
122,63
51,23
12,4
29,17
297,202
546,338
287,106
620,449
188,120
219,136
631,406
628,449
16,10
13,10
10,6
67,42
222,78
323,219
207,56
14,11
28,16
10,6
41,20
11,4
11,7
16,7
79,33
83,34
48,23
37,21
13,2
14,8
14,8
14,8
18,12
37,9
38,9
59,48
59,20
50,31
25,15
13,4
13,9
11,3
61,34
91,68
110,84
141,32
143,82
160,126
165,34
177,139
196,127
268,210
296,132
291,238
317,53
315,191
310,168
354,202
13,4
33,15
71,58
93,63
28,19
38,25
59,12
27,5
19,14
18,3
124,49
119,78
108,87
108,63
48,15
36,16
34,18
33,28
25,14
10,6
24,18
59,41
61,19
640,449
494,174
818,293
494,156
298,108
13,9
119,34
37,10
11,7
15,3
18,14
15,8
11,3
11,8
22,4
21,5
21,15
12,10
13,2
18,12
12,10
11,3
10,5
23,6
28,7
32,21
25,15
19,7
16,7
16,10
10,8
26,21
63,39
148,23
1019,778
1013,206
789,489
245,151
113,26
65,42
46,38
41,8
29,10
27,5
23,6
15,6
11,7
72,49
31,24
26,7
11,8
18,9
30,15
25,15
25,12
23,13
19,9
21,16
73,62
10,8
12,4
11,4
15,7
15,8
20,10
32,18
104,34
147,48
156,65
188,110
237,138
263,156
327,164
327,163
308,164
302,164
273,153
38,10
26,7
18,7
15,8
11,3
10,8
18,9
19,10
44,25
48,29
33,22
14,4
46,27
99,30
105,31
30,10
64,26
186,64
37,13
37,24
16,11
14,10
13,5
11,5
103,32
261,51
320,233
375,186
309,94
364,114
292,203
1001,199
1012,807
1189,288
1182,859
1141,287
963,194
32,26
24,19
13,11
10,8
28,22
473,306
575,103
636,517
426,211
37,21
54,25
54,28
53,27
37,19
33,16
19,8
19,11
109,77
518,358
380,100
255,63
72,16
21,10
30,21
100,60
104,61
128,37
146,52
163,92
284,111
326,96
348,92
355,263
362,89
363,121
328,204
60,25
31,21
12,5
10,3
29,6
660,199
512,183
501,331
15,12
15,4
10,3
13,8
14,7
14,7
31,19
361,250
377,265
282,197
84,20
53,39
38,30
28,6
42,33
64,32
52,17
14,5
193,119
319,211
21,10
21,11
17,6
18,8
16,6
15,9
13,7
13,2
10,2
23,15
319,103
238,161
102,70
263,173
627,231
19,13
13,2
21,6
25,9
35,26
89,25
111,78
140,42
203,133
212,71
239,158
315,105
328,113
207,135
38,10
80,21
77,14
56,45
208,69
507,404
502,399
925,714
960,741
544,452
483,388
329,261
286,228
264,207
94,20
54,40
31,9
29,9
11,9
349,83
18,11
44,7
776,530
29,19
469,151
88,31
29,11
20,7
31,13
45,34
94,69
177,73
418,106
384,274
34,8
13,3
13,11
699,364
768,611
892,706
1004,482
267,60
135,88
46,12
16,5
17,5
17,12
17,12
20,13
20,7
15,6
15,6
82,39
10,8
13,4
131,99
678,484
645,191
189,40
189,134
186,150
186,33
182,154
145,120
143,92
136,111
114,70
42,15
37,19
19,3
11,9
23,14
31,26
38,32
38,32
38,6
38,24
39,22
42,33
42,17
45,37
60,12
63,53
55,46
13,2
179,47
177,70
15,12
44,11
12,9
14,9
16,10
45,25
350,248
314,70
254,175
149,53
13,10
12,9
13,10
26,22
26,16
26,14
17,4
429,132
11,4
141,81
40,31
210,44
309,81
85,18
72,15
65,13
36,16
33,28
53,41
61,44
93,69
104,21
113,31
136,43
72,61
52,20
45,18
14,8
29,19
20,15
22,7
20,7
24,20
18,7
16,11
14,9
11,5
32,19
27,17
19,12
10,8
10,8
10,2
10,2
10,2
22,10
28,14
29,15
30,16
23,11
22,10
22,12
22,12
22,10
23,14
21,13
17,4
17,4
13,11
11,8
11,4
11,9
18,12
22,6
22,6
22,6
24,18
23,17
23,6
22,16
18,14
12,4
31,11
78,50
38,8
18,10
27,17
63,10
22,10
22,10
28,14
28,14
28,18
22,18
11,5
10,6
10,4
10,4
10,4
10,6
11,7
11,7
55,21
55,33
51,31
47,20
47,20
46,26
41,20
40,12
34,16
30,23
17,4
15,4
15,5
49,39
14,6
17,13
25,21
48,25
14,11
33,9
23,13
20,12
25,16
119,38
119,91
117,89
14,10
325,121
309,99
273,79
14,6
20,10
14,6
91,28
339,215
612,429
597,176
330,242
102,58
91,30
13,9
10,6
18,10
23,15
49,23
49,23
49,26
44,25
27,17
25,9
23,14
23,9
23,14
13,9
44,30
49,12
17,13
13,2
11,4
17,14
28,19
63,14
29,20
11,4
10,2
11,2
11,9
12,2
12,2
12,2
12,10
12,10
12,2
11,8
11,2
13,4
21,13
36,24
40,16
40,24
42,24
42,24
42,24
35,20
21,10
404,342
450,98
174,32
14,7
18,4
12,2
11,9
11,9
23,15
17,5
17,12
17,12
12,4
19,7
20,11
196,131
33,28
20,8
19,8
12,10
16,8
10,8
10,8
364,285
198,149
72,55
14,3
17,8
19,5
56,39
82,21
88,25
153,40
204,141
208,69
199,129
98,63
10,7
10,2
10,8
87,29
617,409
693,136
617,109
608,102
603,137
580,137
517,177
482,142
448,310
317,75
309,190
161,70
13,2
12,6
21,6
128,85
425,284
70,44
10,8
62,36
68,57
10,6
17,10
29,11
53,22
67,52
29,8
29,8
19,10
12,5
19,4
53,22
49,8
46,8
40,32
28,22
19,15
18,7
18,7
10,4
11,9
11,2
14,4
14,11
50,32
441,290
11,3
16,7
98,21
165,41
392,278
391,282
388,274
726,152
706,560
495,399
483,90
26,6
13,8
14,11
30,7
17,14
24,5
18,3
11,9
13,4
98,19
74,39
15,6
16,10
13,5
10,2
20,10
154,102
798,659
549,267
103,50
11,3
13,11
13,11
13,11
206,38
93,41
86,47
49,11
11,4
11,3
12,3
52,27
64,10
153,124
34,6
21,15
10,6
17,6
22,6
21,15
19,13
18,6
17,13
15,8
15,6
25,6
22,7
10,8
822,457
932,412
1798,626
1457,793
590,182
125,87
210,88
236,165
241,139
235,71
214,62
132,40
115,35
60,17
33,8
26,17
18,13
26,7
22,16
13,8
550,374
10,2
12,10
15,10
60,29
45,14
37,13
13,10
15,11
140,79
69,12
56,35
13,4
14,10
16,10
16,6
16,12
22,14
23,6
23,17
22,17
22,18
16,5
16,9
38,27
23,10
18,5
28,23
21,5
15,12
15,12
16,13
15,12
13,2
16,9
39,9
86,55
19,14
19,11
12,2
10,5
39,19
73,27
70,54
75,30
76,46
87,61
96,63
91,52
87,45
79,41
43,22
34,16
757,258
891,588
675,482
474,346
445,129
188,61
200,66
15,9
23,5
98,66
243,163
10,8
10,2
10,8
28,11
122,33
292,191
237,140
125,95
78,21
43,36
44,37
69,58
225,80
234,187
327,64
435,264
420,128
378,170
208,171
109,72
105,37
23,17
162,109
27,12
20,17
43,28
56,17
157,98
213,128
272,178
326,116
348,101
424,148
785,189
756,536
871,287
856,684
974,721
953,702
924,660
780,251
608,391
415,124
151,104
117,75
60,21
53,32
26,13
26,21
11,2
10,6
10,2
15,10
15,10
23,7
30,11
28,16
11,2
11,3
302,179
270,152
218,50
177,94
147,73
140,73
81,18
17,5
22,7
48,15
184,52
63,10
10,4
11,5
11,5
13,7
13,2
28,16
92,34
98,76
149,100
276,228
290,46
17,12
33,28
34,6
33,5
16,12
15,4
17,12
14,7
10,4
15,8
15,7
25,10
19,12
17,14
11,8
11,8
25,15
28,16
11,3
11,3
11,6
10,6
26,4
405,281
148,26
16,8
16,8
16,12
12,8
10,5
16,8
16,8
12,8
17,6
31,15
481,180
15,8
18,8
18,8
17,7
10,2
10,2
12,2
10,8
16,10
12,2
11,7
23,8
13,9
12,2
43,9
179,137
180,138
180,133
16,12
48,40
132,35
352,250
486,395
487,388
460,129
312,235
63,39
94,76
582,415
175,116
16,8
89,34
718,239
795,242
701,275
60,46
581,387
359,119
262,162
249,72
268,191
43,11
43,32
313,109
195,142
237,139
33,15
18,4
59,36
10,6
641,178
652,426
24,13
36,17
66,35
230,93
11,6
11,5
11,6
13,5
14,6
17,9
99,64
136,91
157,104
213,63
204,145
234,152
340,205
102,36
54,37
13,6
19,12
21,7
227,167
125,32
98,60
377,153
11,6
11,9
10,6
13,9
13,11
26,10
26,16
17,6
13,2
10,8
10,8
10,2
15,10
25,14
36,7
17,9
10,4
40,28
66,22
63,42
62,41
77,50
35,8
18,14
88,58
25,4
192,144
122,33
96,26
129,89
58,17
57,40
16,6
16,6
45,27
12,4
11,9
13,11
13,11
13,11
22,4
10,5
22,16
94,46
102,46
89,55
52,35
15,8
12,4
62,24
162,107
36,7
14,3
19,15
15,5
165,112
172,36
252,70
216,154
12,4
34,16
41,14
25,8
17,12
23,6
41,24
14,5
17,10
11,9
115,53
37,18
22,15
233,161
392,111
426,123
437,127
298,106
262,101
328,125
375,128
282,97
282,185
407,268
543,343
538,243
565,311
490,218
19,9
12,6
426,142
34,26
34,11
13,4
10,4
43,30
11,3
23,12
55,12
56,44
59,13
84,13
68,57
13,8
15,10
16,11
16,11
16,11
16,5
22,13
22,12
27,15
27,12
26,13
27,13
22,17
22,18
22,18
34,21
20,7
55,22
13,11
48,40
41,29
10,2
10,2
181,40
13,7
167,100
205,97
39,22
43,17
43,17
75,32
106,61
208,76
206,149
201,150
202,52
241,81
248,166
590,426
665,191
576,364
306,200
21,11
12,6
86,65
221,71
259,198
264,82
91,24
27,8
13,11
56,18
494,325
633,222
832,259
827,570
161,39
119,29
114,28
220,147
23,13
83,66
108,88
157,129
21,6
89,52
141,53
247,75
10,2
16,12
18,14
18,14
12,2
12,10
12,2
14,6
12,7
12,10
21,4
39,29
41,31
45,11
46,35
48,37
67,23
129,41
150,48
263,104
265,160
282,168
346,152
655,276
719,293
740,628
725,608
397,244
56,27
28,21
157,40
206,147
272,203
303,79
140,47
66,54
20,4
40,10
40,10
81,22
26,21
162,71
404,152
354,113
45,21
164,103
178,114
26,16
426,241
422,222
420,219
390,191
339,162
626,263
153,111
380,264
10,3
29,15
542,392
817,268
654,503
322,145
65,20
43,30
37,6
13,5
963,753
873,619
560,371
188,30
174,27
349,189
159,94
46,26
37,18
24,10
12,10
24,16
27,9
74,61
57,37
56,43
42,28
39,26
39,13
16,3
134,50
16,4
15,11
15,6
17,10
580,213
864,556
31,21
176,58
196,139
355,97
476,331
430,284
289,195
24,17
23,7
23,10
13,11
11,4
22,14
32,6
32,17
89,43
98,43
43,32
74,13
73,42
23,16
22,7
21,15
16,8
22,10
29,14
65,44
75,51
26,20
21,7
28,23
150,45
10,4
13,4
13,9
13,9
13,4
14,4
14,4
12,4
10,8
20,4
37,12
12,8
12,10
122,37
122,37
122,27
113,78
13,2
23,6
33,6
37,20
14,8
17,12
18,12
18,8
12,6
16,5
16,6
29,6
33,9
34,27
297,216
234,168
26,6
901,310
454,190
452,264
104,82
11,9
21,4
21,8
14,4
16,10
16,4
12,10
13,2
82,58
136,85
212,69
547,198
128,44
72,15
14,3
340,232
30,20
289,91
665,452
917,609
541,389
521,378
438,305
390,142
221,80
18,12
19,5
20,14
14,10
12,4
11,4
11,8
15,3
16,6
68,43
174,123
112,75
36,8
180,71
265,97
10,4
543,215
393,266
339,111
533,190
337,236
34,14
90,60
311,83
334,90
63,41
53,37
23,16
96,80
90,60
94,79
80,66
50,42
14,10
13,3
597,402
640,416
515,174
102,47
37,22
15,9
86,41
12,5
14,7
25,10
30,20
28,10
14,10
30,10
107,50
76,36
24,13
12,5
10,6
197,94
252,132
234,122
211,114
217,107
202,101
132,55
88,34
73,47
66,24
66,24
38,14
31,24
62,39
57,32
45,22
11,7
11,7
23,16
21,15
16,6
14,10
14,4
11,2
11,5
30,21
42,16
50,32
29,11
115,57
694,536
10,7
10,3
36,12
36,26
30,12
31,8
31,8
13,7
14,7
16,7
20,7
22,6
22,8
30,10
43,23
50,16
57,19
59,38
64,49
122,74
125,51
131,56
221,105
380,285
773,657
644,415
197,165
114,74
90,22
67,26
19,14
18,13
11,8
68,42
35,12
26,15
24,19
13,4
167,76
81,13
76,29
133,95
187,145
324,76
262,75
45,34
30,12
22,4
22,18
22,4
21,4
21,17
21,4
21,17
16,4
11,3
11,8
11,7
11,4
30,12
65,29
11,5
24,18
21,15
102,79
112,27
453,299
63,34
62,20
36,23
50,35
277,96
409,283
85,65
93,68
105,74
135,40
148,101
160,87
171,58
172,84
175,33
169,64
167,37
154,117
118,79
96,64
93,24
93,69
76,24
30,9
27,18
26,17
16,7
12,9
12,10
20,10
106,69
12,3
36,27
479,143
495,173
14,4
148,94
20,14
13,11
16,9
21,4
20,14
12,10
12,10
24,16
15,9
12,9
10,8
12,10
20,12
12,2
14,4
13,4
231,184
281,228
300,53
289,51
27,16
17,14
13,4
22,13
201,80
276,91
826,661
825,660
819,654
793,641
762,152
761,152
754,154
688,294
27,19
26,11
24,13
20,11
20,9
20,9
17,9
15,8
16,8
13,11
11,2
356,122
544,204
744,262
129,48
114,65
22,8
73,49
70,47
68,31
18,8
10,8
33,20
16,10
16,4
12,8
38,20
37,20
12,10
10,5
13,6
15,10
31,14
12,2
15,6
15,6
14,6
396,165
478,292
505,319
565,381
758,273
351,249
11,3
43,16
71,21
42,15
24,16
26,18
34,13
33,24
13,4
13,9
13,9
17,11
25,4
20,16
19,4
12,4
12,8
15,9
34,13
102,54
374,183
392,177
454,236
357,300
290,102
174,115
153,103
124,41
121,39
95,58
87,21
33,16
22,15
19,7
18,5
25,6
32,7
244,146
248,147
286,110
291,115
286,79
295,177
242,124
43,18
15,4
13,2
109,20
25,11
10,6
13,7
17,10
17,7
17,10
17,10
17,7
24,12
355,113
366,123
11,4
220,142
486,146
429,146
437,286
60,39
31,14
36,7
136,103
110,70
88,32
108,67
102,36
11,9
16,6
38,23
48,25
324,105
195,154
12,7
25,15
177,54
14,5
10,4
10,4
10,4
10,6
10,4
10,6
10,6
10,4
10,4
10,4
46,15
59,20
27,7
10,2
37,28
35,9
26,22
10,3
387,139
454,286
665,174
28,18
253,82
209,139
169,57
176,63
179,58
145,57
68,49
10,4
10,6
19,3
23,6
10,8
50,20
76,43
11,3
93,28
232,136
211,137
376,277
399,122
616,209
56,37
712,210
626,182
264,78
272,192
453,302
403,283
217,149
142,94
62,21
10,4
15,4
15,4
15,11
33,27
97,62
113,71
208,61
26,11
10,4
20,16
60,20
56,36
24,18
16,9
14,7
32,22
31,23
29,8
27,18
25,10
19,10
14,4
14,4
16,10
16,6
18,10
18,10
21,17
21,4
22,4
24,18
24,6
24,6
23,6
21,4
13,9
277,49
486,181
333,225
32,21
29,21
16,10
16,11
33,9
33,25
34,26
427,278
293,87
265,77
109,21
17,14
19,16
19,3
256,187
315,70
196,162
21,5
20,7
14,9
537,413
562,140
1105,831
984,241
895,209
726,151
22,18
41,31
31,17
42,14
559,201
10,3
176,39
11,4
11,9
11,9
11,9
11,9
12,2
12,2
12,10
21,8
26,12
28,9
28,20
28,8
49,12
51,39
51,39
49,12
46,26
46,34
40,29
36,9
50,8
62,12
60,48
140,66
18,7
22,11
24,9
23,15
11,5
12,7
36,19
87,55
117,80
190,75
159,52
155,55
134,42
72,17
66,51
54,15
49,11
41,19
12,10
22,18
27,10
27,21
29,6
89,51
36,14
46,19
27,11
337,63
15,6
130,65
454,277
528,193
75,27
68,47
22,9
23,10
14,5
12,2
10,8
10,2
10,8
10,8
15,3
18,12
22,14
31,9
28,10
26,15
21,13
18,6
18,12
18,12
17,11
10,7
12,5
300,62
354,67
154,29
36,15
1182,286
1179,343
324,275
11,4
15,6
15,12
16,9
16,10
99,21
219,156
143,100
17,11
20,12
32,21
34,22
34,12
97,59
104,61
105,86
103,23
89,61
65,52
36,19
20,8
28,17
36,12
36,24
35,23
17,5
513,335
438,77
329,267
183,36
99,33
42,15
31,11
23,7
19,6
18,12
17,13
17,4
17,5
37,15
11,5
395,220
382,169
394,201
376,159
307,150
321,153
29,13
18,6
108,66
218,142
23,7
15,10
15,10
12,2
19,14
19,14
46,23
49,28
10,8
10,2
15,4
17,10
26,22
27,20
17,9
10,5
19,14
182,123
81,57
51,34
29,18
10,6
18,8
18,10
21,11
17,9
17,9
15,9
12,8
124,94
10,3
10,7
22,4
13,4
12,10
22,13
16,12
17,13
18,4
38,28
38,28
42,30
51,39
51,18
53,41
53,19
54,34
53,34
50,18
42,26
41,29
48,35
40,7
40,34
40,6
37,16
17,12
20,11
25,15
25,7
32,22
29,19
27,5
30,16
21,13
24,20
26,20
26,12
25,4
11,4
11,4
15,8
19,8
22,13
22,13
24,13
27,14
18,8
15,5
15,10
15,5
16,6
17,5
13,8
15,4
26,22
26,4
26,22
29,9
17,8
50,42
139,24
138,113
217,59
289,81
297,192
316,98
349,121
365,116
411,110
385,254
378,131
360,237
351,199
326,139
243,147
231,149
209,144
189,140
201,156
206,160
249,63
468,337
891,252
907,643
1006,278
1030,675
663,438
582,405
626,458
582,413
440,105
335,240
288,103
226,88
156,90
18,7
224,63
194,49
51,42
14,3
15,3
10,4
10,2
11,7
11,5
70,16
35,8
30,25
30,19
30,25
10,3
10,7
10,3
10,3
12,9
12,3
16,13
27,6
31,22
53,23
50,12
46,17
46,17
46,9
46,15
37,26
68,15
125,86
284,179
300,103
198,144
99,16
18,5
39,18
91,64
88,57
18,10
11,7
10,5
10,5
10,4
10,4
13,5
13,8
13,5
13,8
19,15
14,11
14,4
13,8
24,20
24,4
31,20
42,13
461,353
73,29
321,227
62,24
57,38
631,443
135,34
605,183
174,58
15,6
51,20
58,36
93,30
137,42
142,44
202,139
209,145
235,145
225,181
216,136
170,128
136,83
133,80
136,55
95,51
79,56
32,24
27,15
24,4
23,8
27,9
27,18
21,6
16,5
26,22
10,6
26,10
16,6
232,60
10,2
10,2
31,23
70,34
85,70
107,17
112,48
105,85
21,10
10,6
19,3
19,14
19,3
19,3
19,16
38,11
18,7
20,9
27,12
102,52
65,35
21,14
12,2
13,5
28,14
344,100
72,55
35,23
36,16
13,8
26,7
36,18
72,61
74,48
75,48
159,24
833,551
603,97
74,35
198,144
42,13
87,70
10,6
10,6
11,2
13,11
133,99
11,2
11,5
11,5
15,9
76,43
107,80
105,72
16,9
33,20
16,10
13,6
16,6
16,7
10,6
10,8
11,8
12,9
13,11
12,10
12,2
12,6
433,319
425,287
15,7
60,47
16,3
313,92
357,250
377,117
164,109
10,6
30,20
21,11
235,131
354,274
289,230
84,15
12,8
21,16
63,51
14,7
11,4
60,43
170,54
401,290
337,85
319,235
255,79
297,109
290,185
204,55
112,34
333,214
115,46
11,4
11,5
10,4
10,2
10,8
17,7
502,111
776,249
792,508
797,670
790,131
508,104
492,392
239,45
176,138
39,7
28,5
10,2
10,8
95,17
121,28
157,27
144,110
143,116
53,8
24,11
12,10
125,41
154,107
10,2
10,2
12,2
12,2
12,10
22,6
65,23
442,369
445,73
452,73
452,375
562,370
586,195
196,113
60,39
68,47
21,13
18,8
116,93
122,94
123,28
403,262
14,11
73,36
204,168
227,145
250,46
284,52
270,106
256,202
240,184
229,146
221,142
200,65
177,123
154,92
142,96
86,30
66,19
48,12
28,7
24,12
20,8
11,5
11,6
37,20
13,11
13,2
16,12
14,10
14,10
73,12
15,3
34,8
86,55
91,68
159,109
263,192
405,271
702,232
721,226
690,209
648,199
646,203
514,176
502,342
94,74
104,85
104,86
104,18
14,7
16,7
19,7
19,7
51,35
32,18
20,10
15,5
16,10
57,31
13,3
13,3
10,6
21,15
17,6
13,11
10,2
17,3
47,14
47,10
47,24
49,23
50,14
63,49
65,44
65,14
65,14
69,48
75,61
68,54
76,26
77,60
73,33
51,26
46,29
37,16
28,10
22,13
23,11
33,19
118,39
286,207
529,199
546,167
10,2
13,6
15,5
26,13
223,151
16,12
20,13
156,47
288,167
127,39
12,10
10,6
16,7
341,205
276,201
10,6
44,26
176,103
141,84
123,77
23,12
12,7
116,38
106,71
92,64
55,31
32,20
26,7
26,5
28,5
24,20
19,14
19,4
20,7
73,14
13,2
42,8
44,10
43,10
29,8
18,12
16,13
28,22
29,20
29,13
29,21
19,9
19,4
14,4
13,11
12,2
16,10
10,5
23,19
41,32
39,30
39,30
82,36
109,56
27,14
11,2
11,7
11,2
11,9
11,9
10,2
25,5
24,4
39,21
47,27
54,33
58,26
56,24
56,24
52,30
49,19
49,36
46,25
13,11
13,11
13,10
34,26
34,8
87,73
91,14
22,10
22,12
25,10
27,14
20,6
13,8
11,6
188,44
327,75
491,345
351,90
205,49
11,5
186,137
11,2
11,6
11,5
182,69
321,105
239,69
126,29
25,19
57,27
59,32
68,41
89,27
71,58
62,11
33,16
30,14
21,8
11,7
12,5
11,4
11,4
15,8
47,23
229,186
231,186
230,187
231,124
224,52
218,180
212,160
123,98
24,4
26,4
26,4
26,5
16,12
15,11
12,7
11,2
63,29
66,32
63,27
41,24
10,3
25,17
21,9
19,7
18,14
17,3
183,84
74,15
19,5
118,18
118,48
168,34
171,30
87,49
19,4
19,4
19,4
35,29
23,11
37,16
55,31
50,40
15,3
15,5
14,6
17,8
33,7
94,26
304,247
356,138
354,239
339,126
373,314
370,266
373,102
382,283
382,284
381,285
385,258
364,267
78,17
54,39
34,24
17,8
13,7
14,10
10,2
14,3
20,16
18,4
18,14
10,8
38,19
39,30
213,87
10,4
11,4
15,9
16,9
15,6
15,9
14,5
10,2
23,6
17,6
11,7
114,25
228,68
264,83
300,195
486,295
204,153
19,14
19,14
86,27
268,199
481,154
617,186
764,235
777,544
200,150
136,35
17,13
523,398
88,64
88,24
93,70
94,57
96,81
91,28
91,36
89,75
75,60
38,24
34,16
31,17
27,9
22,16
15,8
64,23
197,77
103,61
42,32
10,2
11,2
16,11
27,17
26,16
22,10
11,7
17,10
54,15
54,20
55,38
62,38
42,16
23,16
14,6
32,22
129,79
147,89
193,144
202,111
221,154
218,184
215,116
36,14
49,28
83,44
106,68
93,34
89,31
80,51
54,14
33,7
30,5
124,92
126,32
135,31
149,50
134,86
125,79
69,33
69,56
62,31
57,28
57,28
54,41
34,14
26,10
13,8
14,6
18,10
27,17
36,23
22,16
149,55
150,91
148,59
27,18
55,15
83,58
54,31
29,22
24,19
105,76
407,257
799,504
473,289
512,145
821,246
253,47
231,139
81,37
63,36
13,10
21,8
23,15
31,22
44,17
92,59
198,63
194,132
176,59
166,56
158,56
123,48
10,2
10,2
10,2
11,2
11,2
11,2
11,2
18,6
29,18
29,19
40,12
42,15
39,9
56,18
56,38
56,24
54,22
46,24
42,14
43,36
47,21
48,10
53,37
54,17
55,37
80,61
82,19
84,19
112,26
113,36
113,36
118,61
159,116
177,52
180,137
183,51
183,109
176,109
175,124
501,174
147,106
314,110
13,8
13,5
21,7
120,89
109,81
20,6
103,68
404,322
456,365
496,104
490,102
430,83
24,16
16,10
31,8
546,392
556,396
713,293
879,509
1104,618
583,134
545,128
476,128
467,128
458,308
150,96
85,17
203,84
216,91
234,104
252,145
245,155
187,66
194,75
173,68
186,120
190,67
151,55
47,21
83,36
98,50
98,50
28,12
33,18
10,7
96,18
85,72
79,67
39,6
23,7
21,17
19,16
14,9
13,2
13,2
17,11
24,15
51,31
475,314
96,60
40,24
85,24
184,110
73,34
63,12
63,51
56,25
61,44
90,64
10,8
12,2
11,9
132,104
60,48
13,11
13,6
11,6
10,8
23,5
34,26
67,37
70,31
26,10
43,28
12,2
13,3
18,3
87,66
26,19
10,6
12,8
10,4
19,8
28,11
39,31
50,28
138,56
174,97
202,108
172,87
315,158
321,152
323,162
333,173
365,186
218,114
120,60
41,22
10,8
16,12
19,6
19,7
19,13
13,7
13,9
13,9
13,9
402,107
62,14
59,45
397,273
13,4
40,19
28,12
19,4
665,213
514,158
479,188
723,490
15,11
15,4
10,8
19,11
13,2
11,2
11,2
11,2
11,2
13,11
20,11
20,6
504,338
305,114
283,99
54,40
25,14
23,12
26,8
26,4
26,22
25,14
21,13
20,6
11,7
11,4
13,10
18,11
15,7
12,6
10,2
10,8
16,11
63,50
121,21
123,21
132,105
169,62
275,57
301,208
316,68
340,94
347,110
358,102
359,112
96,66
30,5
25,5
11,2
45,17
75,17
166,126
486,399
966,820
814,500
776,657
239,71
250,84
278,226
327,199
327,133
313,80
57,9
49,33
73,29
87,54
231,69
536,154
534,336
551,389
544,408
540,338
499,123
499,306
486,363
430,297
215,146
