"V1","V2"
39,32
23,5
13,11
13,6
13,11
12,10
10,2
21,5
11,4
11,4
11,2
11,2
11,4
11,4
22,11
52,15
44,13
25,17
12,4
20,12
20,8
153,114
326,116
473,140
512,231
511,230
456,118
378,132
49,24
49,25
49,25
28,5
12,7
73,24
105,24
14,4
14,6
47,35
79,67
54,38
45,33
16,13
19,10
19,9
337,266
14,7
14,9
302,245
437,341
152,117
11,7
11,9
91,49
118,87
29,15
30,15
30,15
70,44
70,26
169,118
169,93
215,111
215,111
190,112
190,78
221,143
221,50
221,143
156,128
56,18
19,3
19,16
23,17
23,17
23,17
23,6
25,17
13,2
43,36
30,15
370,312
371,59
476,129
300,229
35,27
35,20
101,56
318,151
10,3
10,4
18,10
18,11
146,122
10,2
10,2
10,2
1192,289
40,16
44,10
85,31
57,47
27,13
27,12
193,50
530,398
474,114
38,19
31,16
614,156
400,116
269,146
308,142
319,181
249,181
68,55
68,13
78,56
78,56
78,22
74,56
74,18
74,56
74,18
261,185
15,12
15,6
24,18
26,6
26,6
26,6
11,9
11,8
11,9
11,9
11,3
11,2
30,6
16,8
16,8
16,8
16,8
16,8
17,9
17,9
17,8
17,9
98,22
251,78
640,118
619,381
15,7
15,8
38,14
60,26
74,28
10,8
12,5
13,4
57,11
224,116
632,519
922,410
153,129
12,5
12,7
20,9
20,11
20,11
21,14
24,15
13,4
13,4
166,54
81,53
205,48
693,254
93,67
34,26
34,8
149,104
623,459
677,286
68,32
152,108
152,108
152,108
339,277
308,90
135,106
78,29
36,7
36,7
231,124
13,11
101,60
102,37
11,2
24,9
24,9
24,9
24,8
44,35
44,35
48,39
48,9
177,141
491,104
84,41
12,10
176,44
176,132
176,44
281,44
800,159
797,249
927,392
317,245
1112,364
1065,403
185,30
97,75
37,15
37,15
346,184
114,64
52,20
52,20
30,10
208,64
255,111
211,79
211,130
203,73
12,4
13,2
18,10
10,2
10,2
13,11
11,2
13,11
12,10
27,8
102,75
152,49
659,139
772,133
1498,267
628,331
19,10
418,110
564,182
473,344
877,367
968,447
568,229
539,337
305,201
305,201
179,75
46,29
46,29
46,17
98,46
98,29
98,46
138,56
164,82
181,86
182,53
217,104
178,126
138,56
105,35
86,70
96,36
110,30
110,30
110,90
70,40
40,10
24,10
45,10
10,8
136,74
79,25
153,38
840,258
500,418
287,83
22,8
18,12
18,12
18,12
27,9
12,2
209,84
209,39
221,39
294,210
253,176
219,41
311,216
240,39
108,73
126,74
51,15
30,18
30,18
30,23
30,23
10,4
10,4
10,4
16,8
11,9
13,4
13,4
34,28
18,4
20,3
49,38
49,11
76,40
313,152
302,198
174,74
182,74
210,74
301,102
293,221
293,221
269,49
14,10
12,8
72,43
69,43
18,3
62,51
10,8
18,4
13,10
558,249
238,168
113,35
13,7
461,275
263,186
119,50
241,72
492,356
25,18
10,2
10,8
323,65
250,55
12,2
42,12
282,200
271,188
380,173
11,3
30,17
23,17
706,220
870,587
535,149
538,430
64,23
61,15
175,105
434,80
12,2
12,8
12,4
12,10
10,2
88,52
64,14
64,52
64,48
22,18
21,11
21,15
19,16
20,15
20,15
20,15
20,5
54,14
23,4
23,4
42,24
42,24
42,24
106,28
352,274
372,80
372,294
372,78
372,78
353,78
28,7
93,28
16,13
28,6
16,12
45,10
49,41
44,8
38,8
35,20
35,6
30,23
23,7
23,10
11,2
10,6
15,9
10,6
12,8
12,8
25,21
20,4
217,38
30,14
17,14
57,37
58,20
74,20
77,57
77,57
77,57
212,69
212,69
252,142
252,57
545,413
495,121
560,141
522,142
534,144
531,160
669,123
534,176
208,112
385,96
186,33
23,18
23,18
27,9
27,5
27,18
29,18
29,11
29,18
29,6
52,26
52,26
52,26
11,4
26,22
330,90
20,12
20,17
50,18
50,18
109,78
155,32
106,17
101,70
357,267
904,249
1015,327
392,204
431,310
17,3
22,5
31,21
31,21
21,5
25,8
25,6
21,12
19,11
10,2
25,6
11,5
53,15
170,80
321,218
10,4
10,4
10,6
772,213
700,515
100,61
40,22
24,5
19,16
10,3
10,7
10,3
10,7
10,3
10,3
10,7
98,30
70,45
45,36
45,9
39,29
39,10
11,3
179,122
384,104
1609,857
1258,978
750,506
336,164
178,30
175,30
32,24
19,15
12,10
14,10
23,19
36,25
87,62
158,62
13,4
13,4
13,9
11,7
11,4
80,34
80,48
10,8
35,15
35,15
11,4
17,3
1556,1085
1633,1186
12,7
12,2
333,275
331,80
321,50
228,35
205,172
57,40
42,11
42,11
16,4
755,636
27,6
10,3
21,7
19,12
10,6
170,30
107,46
108,80
92,68
171,54
10,6
12,2
16,10
10,2
25,8
21,10
18,6
17,5
17,14
22,10
37,27
71,21
87,19
82,17
82,65
80,17
81,18
16,7
10,7
10,2
12,2
12,2
63,24
63,24
118,63
222,118
222,104
253,198
253,149
486,73
671,463
682,224
622,149
495,400
279,46
816,412
808,666
373,66
352,151
352,201
113,37
82,34
272,80
261,69
507,298
458,78
17,14
85,41
211,134
253,124
98,27
230,161
291,220
501,382
98,39
98,37
42,26
71,59
71,13
71,13
54,26
38,28
36,26
33,23
52,30
38,16
235,161
519,302
136,48
28,18
27,22
27,10
27,10
26,10
440,116
205,55
348,287
619,508
767,347
86,33
25,18
51,8
58,36
43,9
256,211
44,25
265,140
77,61
56,41
22,6
188,78
282,158
204,46
204,46
125,46
121,33
97,64
51,22
57,47
94,53
109,26
326,49
234,97
78,56
94,72
94,22
98,76
138,22
138,116
67,11
21,15
28,23
19,7
46,23
44,37
25,16
10,3
85,36
70,34
26,10
18,13
18,7
18,5
265,56
265,56
12,10
20,10
20,10
20,4
20,10
20,14
36,22
29,19
18,15
18,6
18,14
18,12
11,9
16,8
16,4
11,9
13,8
13,2
20,9
20,11
20,5
12,10
32,22
32,22
32,10
15,7
242,97
681,510
706,530
646,220
594,262
1055,599
1098,598
138,114
57,45
25,20
12,3
17,4
83,46
31,21
16,5
16,5
50,25
58,18
58,46
49,33
49,31
69,25
46,22
46,24
46,24
70,46
70,46
94,48
94,46
35,11
10,8
10,8
119,73
335,170
407,184
429,120
139,108
55,35
32,8
32,16
17,7
17,7
17,10
17,10
149,32
36,10
10,6
10,4
12,3
44,21
495,118
806,256
939,190
243,177
123,94
123,91
212,123
749,618
325,104
96,26
263,43
516,83
457,129
373,64
69,12
69,58
69,58
1121,537
442,288
19,16
19,16
11,3
11,3
514,118
368,122
333,88
88,39
11,5
11,2
575,385
540,228
431,119
492,314
454,202
168,121
92,30
92,30
92,62
92,30
92,30
341,153
26,12
802,314
625,313
10,2
10,3
17,4
142,115
154,126
154,28
154,126
127,28
237,138
358,160
359,172
346,174
337,174
245,105
80,28
54,26
55,27
53,26
53,26
53,26
28,23
644,168
287,179
274,136
63,17
10,6
10,6
10,6
20,16
20,16
20,10
20,10
20,4
20,10
24,4
31,13
29,23
31,22
29,9
17,14
17,3
17,3
13,3
10,3
10,2
10,8
13,6
13,8
13,11
13,2
13,9
13,3
14,4
14,4
14,4
14,6
96,24
242,84
242,120
266,122
252,108
74,24
257,70
521,229
543,293
17,6
17,11
35,20
13,7
13,6
13,6
13,6
13,6
13,6
13,7
48,20
48,20
48,28
48,20
48,20
48,28
48,20
48,28
42,28
42,28
42,14
42,28
47,14
31,17
46,30
94,65
94,24
101,29
101,48
124,58
72,58
72,14
19,4
13,9
759,170
693,154
625,220
274,81
404,311
383,191
398,72
580,136
496,102
370,301
738,312
390,243
678,456
890,647
952,199
517,259
515,257
13,11
28,16
107,38
143,27
143,27
599,449
199,105
12,2
38,31
10,3
10,6
131,87
395,69
547,108
219,107
37,13
32,6
31,6
35,29
32,6
24,10
12,4
14,8
14,6
14,6
14,6
16,8
16,8
13,8
13,5
309,253
378,221
704,538
129,108
74,47
20,4
117,93
107,88
17,12
17,9
17,12
17,8
21,13
26,14
19,7
19,7
11,4
74,46
103,57
103,46
103,57
291,233
403,235
403,187
303,136
375,264
379,160
379,161
531,193
812,174
10,6
154,129
256,45
64,25
594,372
314,116
359,295
119,53
191,48
107,67
271,138
45,14
11,9
11,2
11,8
11,9
11,9
13,2
13,2
342,221
154,85
22,4
76,26
76,64
19,6
40,30
10,2
10,8
12,8
13,9
13,4
193,127
73,26
560,295
560,267
1114,553
1190,553
525,303
230,68
294,180
147,117
142,30
142,107
71,49
57,44
57,13
87,26
88,62
25,20
25,20
657,231
484,288
603,487
14,7
10,8
10,2
174,147
227,114
227,142
227,113
715,409
620,171
629,487
228,178
234,184
234,50
234,50
363,82
398,318
367,190
981,442
48,40
594,261
175,79
784,244
1194,474
233,105
29,11
120,95
153,111
57,21
50,8
50,8
50,42
16,11
16,5
15,4
33,28
35,6
37,7
32,6
14,4
692,117
61,18
59,9
36,27
18,9
18,9
18,9
78,40
33,7
26,7
25,19
23,17
21,6
58,23
58,9
35,23
50,22
10,4
26,14
213,99
509,395
14,8
28,22
11,2
87,42
87,42
87,42
20,9
15,3
14,6
10,6
11,7
27,11
27,11
83,52
59,20
11,7
277,119
1136,766
543,443
543,433
260,118
540,98
37,6
10,8
21,6
35,16
35,20
25,10
13,5
10,5
14,9
46,16
45,29
44,16
61,28
61,28
60,28
60,33
59,31
28,13
19,15
20,14
157,89
157,116
157,68
181,133
240,68
240,172
753,620
233,44
28,12
39,18
869,234
13,9
14,4
14,4
14,10
14,10
22,12
506,89
492,114
618,119
138,22
30,8
10,8
11,5
57,9
182,50
669,357
635,353
120,18
15,8
45,38
12,10
16,11
245,180
91,48
17,3
17,14
16,4
16,4
21,8
21,8
21,8
21,8
80,64
78,14
41,27
152,116
981,190
1281,282
360,268
202,41
201,92
156,117
10,2
41,29
41,29
23,12
23,11
64,32
64,19
63,13
50,32
50,18
48,16
48,32
11,8
17,14
33,8
116,57
675,386
450,89
25,4
25,4
12,2
11,9
10,2
10,8
10,8
10,2
10,2
10,8
67,46
111,91
333,273
494,374
176,114
10,2
22,6
11,5
13,6
13,2
13,6
14,6
14,6
14,8
12,6
12,10
19,8
19,6
32,18
32,14
26,20
54,45
41,9
53,35
53,35
49,12
28,19
26,17
92,26
50,26
71,18
71,47
71,32
75,51
75,54
159,101
203,34
262,164
260,135
766,618
748,570
74,50
113,91
81,22
65,41
65,41
96,72
115,84
158,98
182,150
249,82
184,60
73,41
73,42
133,103
168,97
10,4
10,4
13,3
32,8
32,24
54,34
28,5
49,19
15,4
31,9
24,16
24,8
28,20
28,12
30,6
80,64
15,8
15,7
17,9
17,8
1038,840
111,75
87,73
546,250
496,277
496,219
696,503
646,142
13,2
13,11
13,2
346,140
428,342
77,52
224,125
224,122
177,48
313,51
313,51
313,163
52,18
272,229
11,9
11,2
12,9
16,3
32,17
32,17
32,12
36,12
60,10
50,14
40,32
36,8
32,9
32,24
14,10
173,146
1197,420
408,166
190,71
125,34
46,24
22,5
22,5
23,18
23,5
26,8
76,13
76,36
50,32
94,43
94,43
94,43
10,6
43,35
102,20
274,138
720,494
760,534
208,110
29,7
34,22
43,22
346,163
371,188
213,44
439,191
751,140
869,141
746,629
746,116
746,630
557,242
567,321
134,26
133,107
134,107
11,4
21,9
560,238
1210,594
1841,416
1142,234
299,79
121,98
134,98
15,3
15,7
30,22
15,11
15,11
11,4
11,7
11,4
33,28
56,20
38,8
16,8
30,18
126,74
13,9
10,8
10,6
34,26
325,112
647,516
1081,893
292,244
50,18
10,2
58,42
58,16
25,16
25,9
12,10
12,2
14,4
16,9
77,51
94,73
315,261
359,78
504,269
605,192
351,194
321,127
320,193
34,13
34,13
34,13
12,8
688,346
43,36
43,36
43,36
364,146
473,98
1005,172
45,29
51,11
18,13
20,16
20,9
20,17
10,8
89,69
969,267
450,306
588,192
244,43
272,42
72,21
51,36
224,88
219,131
400,334
461,375
116,65
101,33
46,9
48,13
141,110
11,2
25,4
75,43
83,57
33,15
24,4
24,4
24,20
24,4
24,20
76,17
203,125
191,131
11,8
10,8
10,8
10,2
12,10
12,10
12,2
12,2
32,26
32,12
17,4
33,8
17,4
308,248
308,248
421,270
514,192
91,34
17,3
10,3
10,7
96,64
402,201
457,329
161,98
88,15
178,122
178,56
343,140
363,219
146,61
122,85
38,19
21,4
16,12
18,10
12,8
83,36
328,136
56,20
46,26
297,57
193,128
12,2
11,4
29,6
43,36
54,11
54,44
54,11
54,32
35,25
32,15
32,21
32,15
19,10
551,128
447,301
232,52
235,141
21,13
382,318
441,94
261,67
221,165
153,33
133,100
73,56
24,6
15,6
25,16
44,34
40,10
82,28
78,28
11,9
76,60
86,21
84,65
89,17
86,32
118,64
118,54
77,13
77,13
77,13
79,15
86,64
103,84
878,728
22,6
22,16
204,64
208,66
230,142
339,250
250,180
21,15
21,6
21,15
21,15
21,6
21,15
53,8
698,219
159,87
12,3
28,19
123,33
1239,925
1239,654
151,77
71,20
39,13
11,3
17,3
13,9
15,11
15,5
15,4
15,4
15,4
15,11
61,36
116,72
116,44
116,44
116,72
80,43
58,36
94,16
75,58
90,40
70,48
19,16
53,17
850,348
445,205
426,308
222,145
25,10
29,10
29,11
29,19
29,21
29,18
29,8
26,18
26,18
15,4
95,44
123,44
123,79
193,139
193,139
236,79
26,10
26,16
55,9
56,9
55,33
77,31
81,35
115,46
163,109
189,135
209,32
276,108
225,101
218,115
218,175
206,72
158,122
115,79
115,36
21,13
21,8
21,8
54,31
165,26
24,8
18,8
15,8
28,6
26,4
22,4
22,16
13,11
10,4
165,74
389,308
698,148
883,603
886,162
976,792
174,43
11,6
11,2
14,6
49,31
260,117
100,56
17,9
65,11
78,20
15,5
15,12
15,4
15,4
23,12
266,141
52,29
239,91
1495,1259
54,37
10,2
12,2
12,4
14,10
13,11
18,5
12,10
12,2
12,2
33,18
71,53
288,56
10,4
68,50
138,105
138,105
77,33
59,9
12,9
79,45
65,34
26,22
26,14
26,22
23,17
16,3
85,59
542,432
542,432
428,298
532,307
502,162
143,97
23,16
13,11
12,2
599,165
1117,880
1142,964
913,595
943,578
659,265
1025,825
508,409
19,12
19,12
19,7
10,8
10,8
60,19
20,4
18,4
18,4
16,6
22,12
21,12
21,15
62,12
67,55
48,31
48,24
24,6
24,18
12,9
12,3
12,9
12,9
12,9
205,37
139,98
168,70
28,8
28,20
32,24
38,14
38,32
35,14
35,14
28,18
10,4
11,3
27,22
177,45
64,51
15,6
29,8
21,8
13,6
42,12
44,32
16,7
11,9
19,16
16,7
17,6
10,3
15,7
19,4
16,8
32,25
29,18
42,16
66,34
63,38
63,31
63,25
63,38
55,28
27,7
63,36
70,26
73,46
119,55
90,26
53,27
53,27
53,26
12,4
22,9
29,17
42,35
29,6
30,21
30,6
26,20
336,274
382,176
380,177
73,41
532,116
19,8
10,2
11,9
21,12
10,6
18,13
17,4
17,13
18,7
18,11
19,12
18,11
10,4
51,11
51,11
67,18
67,49
83,16
15,11
11,4
13,2
49,26
62,27
62,39
62,23
41,10
41,31
42,32
20,4
121,97
392,327
463,164
11,5
454,359
194,154
281,155
387,232
107,87
1326,504
179,144
179,144
301,79
301,187
347,115
277,235
275,114
232,115
115,76
75,39
79,42
17,7
18,8
24,18
50,22
520,119
41,28
44,13
51,35
51,39
51,22
64,16
56,42
56,26
56,30
25,12
26,4
40,18
11,9
301,127
200,106
32,20
444,311
319,242
51,14
52,37
52,15
52,14
199,162
720,204
257,112
38,24
152,120
152,108
108,30
17,4
17,13
23,4
23,4
646,202
294,176
773,560
766,247
800,194
668,306
15,8
246,118
13,2
52,38
52,14
45,14
43,8
12,8
11,7
260,85
1288,234
10,8
11,3
11,3
15,6
12,4
12,6
12,4
403,132
146,79
51,17
11,5
14,6
19,11
20,7
18,7
20,11
19,11
18,6
11,3
11,3
11,3
36,9
55,17
50,16
60,34
60,26
60,30
22,7
11,2
11,7
106,31
360,165
12,4
745,369
739,521
145,107
70,12
70,18
70,18
80,28
62,46
41,10
33,23
29,19
61,47
100,67
195,150
712,128
1058,205
1058,200
1063,728
406,336
120,35
368,300
394,140
402,317
433,110
307,60
193,151
193,151
57,36
57,18
54,18
20,10
20,10
53,19
69,35
55,30
22,16
10,2
874,160
877,194
969,394
330,158
259,158
88,60
163,72
405,132
898,644
12,10
12,10
37,27
57,14
387,144
514,209
501,305
929,432
516,212
370,122
110,26
60,46
589,433
685,166
731,539
731,387
778,192
704,512
682,454
251,179
159,72
111,75
111,75
98,68
38,8
19,15
21,8
10,7
10,6
26,7
26,19
26,19
18,12
20,10
19,11
11,2
121,89
153,89
210,64
534,110
748,127
651,350
514,387
438,185
383,216
587,460
227,154
227,153
280,71
50,24
11,4
11,4
11,7
11,4
11,7
19,4
19,15
32,12
36,29
36,16
23,7
23,16
23,16
23,16
27,20
1026,614
41,20
41,20
61,41
198,129
199,129
538,358
540,418
513,120
217,143
448,152
10,8
849,210
864,698
986,194
296,52
190,111
163,32
121,19
39,23
39,16
37,20
36,10
56,46
56,46
56,10
54,29
12,10
12,2
36,6
36,6
32,24
60,9
57,17
21,9
17,10
26,7
19,16
19,3
11,8
11,3
51,38
11,7
32,20
20,4
38,14
22,6
12,9
12,9
19,13
20,10
20,10
16,4
10,8
10,2
25,21
25,21
13,3
13,10
28,16
202,70
221,51
119,48
119,48
10,8
18,7
47,39
47,8
44,36
44,36
44,36
33,25
32,6
30,19
33,5
33,6
31,20
18,14
610,515
43,34
37,27
11,9
11,9
11,9
111,61
156,61
10,2
74,61
116,90
467,231
467,133
746,568
616,122
398,239
131,86
131,45
715,218
633,177
156,56
97,47
11,9
14,10
12,8
12,2
12,2
12,10
11,9
47,19
69,48
129,29
129,22
133,111
133,22
133,111
114,95
87,19
76,42
11,2
85,53
218,154
218,53
283,218
309,256
613,260
438,326
71,52
58,42
70,22
82,45
28,7
68,49
106,40
121,102
121,30
121,30
119,70
128,30
84,55
84,30
84,49
84,35
77,15
56,12
56,14
56,12
18,3
77,28
77,28
76,48
116,97
116,97
134,33
136,105
116,46
116,47
88,27
99,68
99,68
11,4
150,112
14,10
120,85
153,81
244,81
548,300
548,248
548,248
548,300
516,248
516,248
517,268
156,97
16,6
81,23
93,70
95,25
95,25
57,48
25,20
68,14
146,68
166,42
896,247
12,8
161,32
123,91
12,8
31,7
31,24
10,2
15,4
16,9
16,9
402,86
34,22
18,15
154,130
12,10
407,296
371,242
1005,582
89,53
791,128
20,10
10,8
11,5
16,5
16,11
21,8
68,24
24,18
24,6
59,31
59,31
59,31
49,35
28,7
52,38
52,44
397,194
403,153
96,59
122,85
144,92
117,80
157,38
146,26
146,37
146,109
48,9
48,39
143,81
144,81
186,123
397,267
379,130
379,130
262,81
11,9
10,2
10,6
774,299
2137,836
495,320
49,23
89,41
24,5
337,239
260,117
260,117
237,142
72,18
72,54
72,18
122,86
354,159
133,70
147,77
166,96
179,70
179,70
234,142
234,142
252,140
271,140
309,167
307,138
293,153
223,124
202,103
202,99
200,130
25,20
19,5
512,110
108,91
132,95
22,9
399,149
204,36
501,382
492,119
541,422
541,119
529,424
506,312
672,188
680,196
793,305
885,397
1083,434
1122,424
163,48
330,127
320,193
261,117
219,170
219,102
218,117
138,53
138,54
138,54
138,54
59,22
120,52
136,115
136,21
438,135
883,153
1418,1075
1066,402
779,428
758,420
758,150
504,376
303,229
203,109
203,110
203,121
10,6
10,3
33,26
16,13
398,122
469,78
343,78
56,26
113,46
277,72
68,12
68,56
48,10
21,11
427,227
362,164
349,116
765,176
972,484
1129,867
1169,816
538,107
341,181
397,333
373,299
24,6
24,6
24,6
24,18
37,8
26,6
256,173
160,30
928,561
678,417
545,398
680,475
1153,541
1107,265
1084,265
1012,265
832,682
825,435
700,380
628,318
509,430
585,220
609,275
709,445
889,544
913,598
783,549
96,67
96,29
155,28
13,10
16,10
16,6
14,9
32,22
32,24
32,8
14,6
17,3
25,17
35,27
35,27
39,31
38,30
30,6
15,12
61,15
61,15
62,45
13,9
13,4
53,20
73,51
81,48
80,48
16,8
62,42
37,10
37,10
37,25
51,10
52,39
52,8
52,44
46,18
45,8
42,7
22,6
19,13
19,7
11,7
11,2
107,50
359,183
500,402
500,402
510,98
599,98
678,474
678,478
794,593
260,126
74,49
25,17
148,83
149,122
149,83
150,66
150,27
188,121
619,230
1530,368
810,236
632,396
632,396
338,282
313,257
313,257
298,244
286,204
303,230
111,20
111,91
94,57
94,20
48,37
826,507
756,400
756,398
806,429
806,660
209,131
12,2
16,13
16,13
16,10
20,3
20,13
14,7
323,241
323,80
626,321
776,529
12,3
19,10
20,9
20,9
37,11
37,11
50,32
51,18
51,33
51,11
52,44
52,29
47,11
47,25
11,2
11,2
24,12
24,12
24,12
29,8
29,12
30,20
25,5
25,20
24,19
16,11
30,16
24,6
151,90
274,103
15,3
118,70
227,164
288,204
803,409
745,360
732,338
580,307
544,85
91,49
12,2
11,9
544,136
544,136
298,189
14,6
13,8
58,15
10,2
167,123
589,286
903,639
962,324
697,535
574,292
323,221
323,102
248,163
37,23
37,14
37,23
14,10
12,2
12,6
12,2
12,6
23,14
20,10
11,5
12,8
12,8
58,40
15,3
132,63
219,61
175,41
134,61
18,12
16,6
32,20
44,12
38,20
16,3
14,3
58,22
144,61
365,285
179,88
134,89
35,21
92,29
71,43
71,57
71,43
85,28
71,29
271,46
179,116
100,29
362,105
66,19
20,14
20,14
18,6
18,6
18,6
18,6
16,6
16,6
12,6
12,6
12,6
12,6
16,10
16,10
16,10
19,3
12,2
12,2
10,2
10,8
28,22
14,4
86,53
86,33
86,33
68,33
35,6
791,229
791,562
19,4
16,10
24,18
24,18
46,18
46,18
26,18
