"V1","V2"
16,13
16,3
16,13
16,13
15,4
14,4
14,10
121,40
738,212
136,70
104,37
188,100
236,41
80,28
22,7
38,18
39,32
14,10
17,13
13,3
10,6
13,2
20,14
33,19
44,21
45,19
50,18
40,9
37,29
17,8
178,141
123,103
49,23
20,10
131,22
349,271
552,112
211,174
194,38
136,106
124,97
12,4
38,15
1255,968
838,184
700,551
643,126
524,108
451,361
375,294
333,138
329,147
190,71
104,36
74,12
53,21
37,27
36,26
33,23
12,7
15,4
54,41
13,11
359,70
330,92
70,43
66,25
45,36
16,5
43,28
96,66
99,54
113,50
120,66
182,88
128,62
123,91
117,37
117,98
119,82
111,37
110,77
91,28
89,56
25,17
11,2
11,2
13,4
10,2
12,6
15,8
16,9
17,11
17,8
11,3
11,8
11,3
24,6
12,4
412,121
300,215
11,6
558,155
112,95
98,30
89,58
15,4
12,4
148,63
236,120
306,157
284,143
275,139
257,127
171,74
120,45
49,33
51,34
60,23
88,36
29,22
48,23
68,16
18,11
17,4
11,2
110,37
193,147
540,290
687,126
963,517
1156,622
1333,636
1960,815
2105,1586
1801,416
1763,921
1529,796
785,391
585,289
576,290
525,262
112,79
19,3
18,10
20,9
37,12
41,16
52,21
205,59
384,288
405,310
430,328
404,94
406,96
266,207
249,193
241,185
218,164
167,32
161,130
65,54
60,9
19,16
10,7
303,59
248,193
54,40
72,49
72,48
72,56
66,21
10,2
10,8
13,11
11,2
10,2
15,3
89,20
10,4
12,6
12,4
51,14
48,12
71,18
318,241
124,23
113,46
69,19
46,11
108,25
207,127
227,166
117,35
10,2
11,9
11,7
10,5
10,5
11,4
72,36
199,126
241,58
935,689
615,156
77,57
17,8
40,30
152,67
19,4
11,5
24,9
52,10
53,38
64,10
65,10
120,89
40,8
15,6
883,227
11,9
39,21
65,13
18,4
116,91
10,4
39,10
42,9
22,9
12,5
791,403
239,121
230,114
125,99
23,7
23,16
94,31
11,6
11,6
13,5
19,8
39,16
95,64
131,83
147,108
153,101
173,121
54,9
48,15
15,10
11,6
17,11
19,15
19,15
19,15
19,15
44,32
13,2
23,11
21,17
35,16
34,13
18,6
19,16
24,15
27,9
54,23
136,29
147,32
148,32
153,52
192,114
283,56
342,212
378,311
766,221
132,103
88,62
47,15
10,2
46,7
29,19
42,35
216,183
418,314
541,216
265,223
252,43
52,36
21,11
375,167
574,454
882,617
1136,513
1404,642
1416,764
1554,708
1441,1216
1847,477
2127,1571
2105,1014
991,304
80,24
17,3
195,85
288,82
352,75
413,88
206,164
50,39
18,14
47,36
69,14
392,289
432,104
570,408
440,363
320,243
23,16
23,7
23,7
10,8
10,3
22,4
28,19
31,19
38,24
40,15
71,24
187,67
209,124
213,128
227,90
232,94
226,132
226,132
219,171
211,88
104,61
56,46
27,10
11,9
19,12
21,17
30,25
38,6
49,26
39,22
40,8
33,26
66,54
159,64
277,62
374,69
708,180
236,44
432,137
69,54
51,10
46,10
1255,936
1517,425
1298,950
956,734
478,368
483,107
496,373
599,127
590,126
583,428
586,335
584,490
602,429
494,233
501,146
453,100
438,94
909,706
102,23
27,14
27,17
15,9
14,9
73,17
108,74
748,180
20,7
13,2
13,7
13,7
14,3
15,11
42,28
50,37
34,7
32,14
32,18
15,12
44,21
31,14
31,14
31,14
31,17
30,24
22,12
12,4
20,6
12,6
22,8
27,7
23,15
20,8
12,2
19,13
17,6
17,11
16,10
12,6
11,4
93,43
171,79
42,18
33,16
45,31
77,26
95,73
1105,351
1068,589
1061,850
22,16
36,9
39,13
83,22
97,74
99,67
54,12
36,10
10,2
16,12
16,10
16,12
16,4
16,6
16,10
16,6
16,10
16,6
16,4
15,5
26,6
76,53
141,54
293,123
330,181
349,202
351,151
25,18
56,31
26,16
35,27
66,56
66,56
11,4
64,48
130,21
237,150
137,26
64,42
40,28
54,33
203,71
278,88
497,99
407,317
288,61
253,196
173,58
151,107
150,67
88,72
85,71
11,4
41,32
51,13
35,15
10,8
11,2
11,4
11,2
193,144
173,128
11,8
20,5
18,7
18,4
13,11
13,2
24,19
24,19
21,5
13,7
674,168
346,74
41,32
11,2
12,10
358,300
591,472
709,575
457,97
437,97
26,6
112,80
732,159
105,80
10,5
15,6
16,6
16,6
27,20
120,86
166,116
215,56
219,68
220,152
221,93
223,57
174,123
128,92
18,11
10,5
14,6
33,26
11,5
12,4
27,12
114,73
127,67
125,71
72,11
119,75
79,35
150,82
198,147
46,28
37,22
20,3
22,11
60,14
144,57
140,86
93,62
83,56
70,51
23,4
59,36
146,23
362,79
702,142
494,390
244,183
106,81
84,71
45,15
15,10
11,9
10,2
33,18
33,18
46,36
51,33
61,36
130,108
203,170
439,351
365,196
344,190
281,234
534,346
587,455
280,106
46,15
37,30
13,10
31,20
72,50
164,114
379,310
388,282
421,347
459,166
55,45
21,16
24,4
304,77
11,9
24,14
27,18
12,9
21,8
30,17
25,18
344,276
348,278
590,161
136,102
15,3
15,8
1229,951
1245,294
340,246
442,107
809,631
998,780
23,13
11,3
11,8
61,45
312,152
478,116
128,107
18,6
372,125
11,2
11,2
46,7
134,32
79,27
41,29
40,28
42,12
44,10
12,8
153,25
164,50
289,46
499,110
558,451
490,409
491,411
495,388
501,396
543,402
584,415
555,391
418,290
339,277
304,254
28,23
13,11
10,4
19,10
18,14
18,5
20,3
23,4
23,5
42,14
37,28
44,8
81,38
68,57
18,8
11,7
71,47
24,16
32,9
32,24
27,21
23,19
19,4
17,13
17,6
16,12
13,2
12,10
10,2
10,2
12,8
14,8
34,19
30,5
27,5
27,6
27,22
22,7
19,6
184,120
186,122
224,170
271,84
262,191
231,72
229,165
181,54
10,2
37,20
39,17
37,17
36,16
37,10
38,22
29,12
30,17
56,12
86,25
154,71
519,398
842,203
421,282
223,80
23,6
18,5
268,197
90,68
79,12
79,67
11,9
10,2
16,11
199,153
407,187
400,229
183,98
185,87
80,63
45,23
10,3
11,8
11,8
13,8
27,18
14,9
13,5
28,10
35,6
130,65
165,42
600,288
625,145
580,99
579,407
219,52
85,60
24,5
249,123
26,4
10,8
12,8
16,10
18,6
13,2
13,6
47,31
55,17
106,24
126,102
136,112
137,77
110,89
11,2
63,47
69,18
83,63
83,63
91,20
95,73
117,25
120,97
120,25
120,23
66,13
42,33
26,4
13,10
10,3
29,13
26,22
38,32
442,345
549,390
24,18
44,28
18,15
88,40
48,10
76,52
233,106
37,19
13,8
18,8
12,4
10,2
10,6
16,6
74,33
100,55
67,20
571,446
731,569
559,420
522,385
521,132
468,91
611,441
415,228
35,21
14,10
22,4
11,2
46,8
59,46
93,62
93,16
78,49
59,48
14,9
28,20
31,21
35,25
34,12
28,18
19,5
19,14
510,204
48,12
17,9
212,58
212,61
140,37
11,9
105,74
76,23
13,10
13,4
12,9
12,9
12,7
12,6
12,9
15,9
13,7
13,9
13,2
48,12
74,55
57,43
57,43
28,9
337,66
353,66
509,110
11,4
110,84
23,5
11,2
13,2
31,23
47,28
32,9
32,7
32,25
29,5
54,21
63,46
25,5
11,8
19,15
12,2
35,25
576,235
662,489
1156,176
12,2
38,13
451,112
620,472
411,97
13,2
724,162
674,149
534,245
20,8
66,17
74,55
79,15
46,34
11,2
47,39
78,20
155,24
35,19
20,14
20,8
12,4
273,185
364,180
316,251
312,254
84,36
122,96
191,151
20,17
736,197
767,189
182,134
146,107
438,145
317,203
45,27
11,3
46,11
57,41
62,21
62,41
66,20
74,20
76,58
53,15
32,22
18,12
17,6
10,3
10,2
13,10
15,3
32,17
43,21
80,19
421,104
422,318
11,5
151,37
556,290
998,568
16,7
13,3
622,460
14,8
11,4
13,4
10,2
144,108
273,222
448,342
327,251
63,44
218,159
296,80
518,393
53,14
12,5
13,7
16,8
96,23
121,92
433,227
469,128
240,59
294,149
10,8
11,3
15,12
16,4
16,12
16,4
16,6
195,43
150,57
10,5
14,7
14,11
11,9
13,3
13,11
10,2
26,8
288,148
35,13
20,7
15,5
13,11
537,155
12,2
36,30
542,125
620,312
218,82
77,54
56,30
11,4
120,24
881,420
897,468
274,133
167,39
144,98
109,59
13,5
25,11
29,24
20,12
30,19
20,7
14,4
12,4
24,11
197,159
262,216
418,103
511,127
549,429
482,127
456,337
403,341
368,125
373,103
857,611
892,688
922,723
624,507
314,67
49,35
47,35
47,35
47,12
71,53
69,39
47,19
12,2
12,2
12,10
19,15
20,9
22,7
19,13
14,4
329,89
164,45
14,6
19,11
23,10
79,47
113,54
121,97
201,114
157,56
147,51
143,92
109,20
23,5
11,8
11,3
11,8
11,3
19,9
1381,268
56,19
90,21
86,52
85,65
55,41
19,8
13,3
19,16
31,17
46,21
62,46
82,20
166,45
548,233
622,487
623,326
638,340
627,302
453,226
191,62
69,24
60,9
11,6
17,6
37,9
57,24
690,516
1019,257
443,204
130,40
58,42
18,6
1354,1113
1112,224
1282,881
861,278
1249,1057
158,129
34,21
25,13
214,63
175,119
150,56
12,7
214,164
57,9
18,14
133,108
15,5
81,64
118,90
462,124
438,318
31,25
203,165
241,42
705,172
489,99
145,27
42,11
39,8
24,20
29,5
29,24
60,44
169,135
297,84
910,238
787,580
244,63
17,6
14,3
489,123
77,64
10,8
10,2
12,2
13,2
71,13
416,322
115,18
191,62
20,7
41,7
42,28
43,33
97,22
108,75
91,27
72,46
12,3
79,31
85,71
12,7
31,6
39,7
41,34
14,10
20,4
10,5
45,34
79,16
106,72
541,353
554,331
506,285
314,79
146,84
58,35
22,18
14,6
14,11
14,3
27,16
33,12
36,11
12,10
12,9
18,6
203,89
19,15
19,7
61,32
16,13
13,10
90,17
60,34
41,33
18,4
14,3
31,26
203,135
208,32
217,41
218,64
217,38
202,40
93,22
13,8
24,19
53,16
1004,505
1017,523
913,451
1253,577
74,24
37,20
30,13
28,5
88,36
117,49
66,23
13,3
10,8
19,5
37,12
37,17
27,10
14,3
23,4
15,10
18,15
33,12
96,54
129,20
71,60
58,47
43,17
43,34
363,175
39,6
16,4
17,6
11,9
17,4
24,19
28,19
29,11
18,8
14,5
10,7
13,10
13,3
15,12
16,3
16,3
16,3
28,21
31,7
31,24
33,26
33,7
35,28
34,7
31,24
29,22
17,3
15,3
268,63
512,125
866,630
634,281
616,156
26,13
41,29
41,29
37,9
10,4
54,11
114,76
117,29
113,81
113,79
112,23
101,20
101,61
62,46
60,14
58,44
74,48
72,51
52,29
47,19
47,28
40,28
27,8
26,12
25,19
25,21
25,20
19,5
10,7
14,7
14,7
14,7
52,41
88,51
47,19
12,4
33,18
20,7
13,2
20,15
13,6
207,148
728,519
345,251
136,107
126,100
25,7
33,10
42,7
52,8
67,13
74,24
73,23
19,8
17,8
15,6
279,192
1248,948
858,625
39,10
620,155
897,232
914,657
804,180
503,136
37,28
11,4
41,9
75,57
72,11
10,2
81,55
88,74
66,36
10,7
11,4
11,4
11,7
11,4
11,5
95,64
143,47
512,109
711,139
543,85
103,25
44,28
32,8
78,14
71,12
33,21
16,5
40,9
50,14
92,33
98,44
11,4
105,85
486,131
100,23
76,59
14,6
48,14
88,64
217,50
420,286
367,114
22,6
16,13
13,7
96,43
39,6
71,54
178,32
13,2
11,3
87,34
259,210
633,142
327,79
47,9
585,457
258,106
242,98
197,81
183,35
99,32
39,29
34,25
29,19
10,2
28,8
28,20
38,11
58,17
60,11
66,33
66,10
66,23
58,48
31,23
29,21
25,16
25,17
21,5
20,4
10,6
10,6
11,8
30,9
30,16
10,8
39,30
15,7
39,25
79,63
138,95
246,125
299,152
492,93
430,355
410,111
179,129
163,26
37,30
12,3
31,18
230,36
12,6
20,14
24,4
24,20
24,4
24,4
18,5
17,12
15,11
15,4
11,2
10,8
14,10
120,33
550,149
712,188
315,254
64,23
64,42
119,90
88,18
52,43
48,34
77,59
161,124
380,145
353,60
635,110
723,583
831,663
205,47
78,25
75,25
11,5
53,39
24,5
13,6
173,90
30,12
12,2
15,11
11,4
42,32
61,11
104,46
110,76
108,75
119,35
119,42
77,18
44,37
37,31
30,5
27,7
25,5
38,15
39,11
16,11
72,39
453,122
41,26
43,13
95,24
11,2
11,2
25,21
25,21
25,21
16,12
16,12
16,12
15,12
13,4
12,4
12,8
131,41
12,5
10,7
109,24
99,23
126,30
347,82
440,113
571,438
286,144
10,8
18,6
94,23
401,120
366,145
248,82
143,85
34,18
25,13
25,11
104,51
1497,742
360,262
109,80
63,17
11,2
11,2
13,2
14,3
49,13
52,44
44,29
68,52
111,93
111,43
108,18
99,19
21,5
25,7
73,14
73,59
64,10
47,32
54,40
53,14
29,6
17,14
10,8
24,5
42,11
45,38
95,20
163,39
184,53
265,209
226,184
222,172
36,16
24,4
10,4
36,26
11,9
11,7
16,12
10,6
10,6
11,2
11,9
13,11
20,10
27,17
27,10
33,13
33,20
36,15
44,28
44,28
44,16
39,25
15,3
10,8
19,9
51,28
73,41
16,9
21,16
25,17
174,132
1206,919
254,147
10,6
44,30
468,106
648,493
373,183
93,73
17,11
147,38
367,308
375,59
301,169
195,84
248,202
260,126
499,122
547,418
459,93
98,23
93,73
94,74
69,56
77,12
131,25
329,70
571,268
629,288
1055,484
753,171
377,187
121,24
42,13
21,13
13,8
15,9
43,10
63,16
79,57
453,110
732,348
667,492
646,307
532,399
404,101
162,120
20,8
52,13
85,49
15,11
20,17
23,4
12,4
12,2
16,4
16,4
16,12
14,10
10,7
86,52
306,237
305,69
372,261
382,109
506,151
504,160
535,180
523,342
521,85
225,72
119,85
84,61
40,34
67,39
64,16
59,10
53,41
49,8
54,39
61,10
19,4
113,86
16,4
42,30
141,109
32,16
31,16
19,15
25,12
23,6
26,10
25,16
24,15
24,15
24,9
16,11
12,6
583,156
1009,202
1019,197
1040,206
1088,186
1100,824
1054,780
917,743
909,657
636,498
13,3
16,12
226,175
690,497
1142,311
176,49
175,48
139,48
87,41
54,30
17,6
19,13
990,780
1017,226
907,680
136,45
34,7
13,11
80,65
49,41
38,21
16,9
13,6
86,16
262,88
51,41
45,17
146,82
64,18
188,88
1035,786
33,9
14,9
14,4
14,4
16,8
19,6
19,6
21,15
24,18
25,6
27,16
23,12
23,10
10,6
10,4
37,6
40,27
13,10
13,3
18,13
20,14
23,7
45,32
45,32
48,28
54,20
72,41
73,13
80,67
83,68
78,65
50,30
28,12
11,8
11,8
27,14
41,24
69,41
397,223
501,302
557,222
574,105
475,107
441,353
54,17
46,27
31,17
35,14
47,31
47,31
45,16
45,16
41,14
32,7
43,8
16,13
11,6
576,145
398,295
311,176
29,18
54,29
101,55
116,54
121,67
129,75
145,85
157,66
162,96
256,96
468,310
560,380
643,252
653,392
653,263
17,8
44,7
121,97
117,92
82,68
43,27
12,6
14,10
10,6
12,9
58,14
67,40
69,29
89,39
89,70
89,14
83,37
35,16
22,5
23,13
17,14
32,27
46,38
50,8
71,55
40,6
30,6
25,21
44,26
290,153
321,142
568,270
530,269
787,412
768,371
867,234
472,314
116,89
109,82
86,23
86,52
13,10
24,4
60,26
63,31
63,32
64,11
36,6
11,2
37,28
35,8
21,14
41,17
60,22
21,11
10,4
32,14
74,47
322,148
250,136
233,124
143,68
321,194
332,203
392,237
282,206
136,83
89,61
90,53
117,42
126,49
120,48
88,37
43,22
10,4
11,8
20,12
66,26
68,41
65,38
53,37
33,8
13,9
12,2
10,8
10,8
10,2
10,8
10,2
10,2
570,87
602,124
600,480
77,13
42,35
42,7
711,394
649,154
600,153
610,151
364,74
214,169
172,44
119,92
21,10
20,3
10,2
12,10
12,10
12,10
12,2
13,8
16,8
16,8
12,8
10,8
20,16
20,4
10,6
10,4
17,14
16,8
152,81
226,49
20,4
10,4
23,7
43,21
44,22
70,41
122,54
100,29
100,30
34,27
29,14
25,16
29,22
29,7
190,33
536,113
553,124
565,130
349,273
158,115
60,51
51,38
44,31
36,12
35,12
27,11
25,9
19,13
19,13
14,6
13,6
12,6
12,8
11,5
10,5
10,5
10,5
11,6
64,10
55,39
46,35
17,3
14,4
50,42
37,10
31,17
13,2
74,59
335,247
563,382
610,166
422,98
139,39
101,52
13,10
14,11
15,4
24,12
11,6
28,11
22,16
22,10
26,4
21,4
18,7
19,8
19,11
19,11
24,14
24,14
25,20
25,15
24,10
12,3
972,746
289,228
13,2
12,2
21,15
39,23
24,8
12,4
10,2
10,8
38,12
46,10
20,4
23,4
39,31
39,29
39,8
27,19
39,10
36,10
26,10
12,2
15,3
35,8
41,7
50,40
51,31
181,146
712,268
67,29
53,41
33,5
12,7
11,7
11,7
12,6
12,5
11,8
11,3
11,8
10,2
11,9
13,9
13,11
78,13
103,19
107,85
35,15
33,13
22,8
94,34
708,355
239,117
16,10
13,8
12,7
11,3
11,8
26,13
12,10
12,10
22,18
370,296
337,261
334,75
479,364
35,27
233,61
232,171
26,14
45,31
43,12
24,8
37,14
85,45
350,254
643,122
270,148
70,49
13,7
64,48
530,129
879,677
33,5
26,12
25,11
23,12
21,5
62,14
186,43
1076,223
593,310
271,137
69,45
12,6
21,9
21,9
25,12
22,10
22,6
22,10
22,10
22,12
23,4
22,10
22,18
16,5
140,60
292,94
378,106
415,279
439,151
470,257
474,250
483,252
404,92
170,32
64,11
22,18
11,3
219,105
350,172
33,17
29,12
67,12
13,6
70,18
10,6
11,7
10,4
15,6
27,7
27,20
28,7
56,47
21,17
27,19
199,91
17,14
12,10
12,2
24,18
26,10
27,20
27,19
25,19
25,15
25,6
24,18
16,5
16,11
10,5
11,8
48,13
60,40
74,21
78,13
77,21
60,50
11,9
69,12
63,50
21,8
12,10
38,28
39,24
50,41
28,17
34,19
82,20
108,24
118,25
80,19
66,14
28,23
25,4
509,107
578,283
16,4
22,8
13,3
10,8
19,5
28,20
16,9
161,75
695,370
824,358
670,334
611,348
421,245
12,10
128,67
137,67
108,39
31,21
26,8
381,280
44,29
116,27
202,108
195,120
121,100
45,22
14,5
12,2
12,2
12,2
15,6
11,2
427,341
351,102
18,15
10,7
12,2
129,96
127,88
36,20
12,2
250,203
530,248
420,115
609,118
541,402
485,130
338,281
302,256
228,49
239,50
283,65
352,254
347,104
346,242
257,175
233,77
40,12
30,24
22,16
21,6
15,5
15,6
201,114
12,10
676,505
666,332
120,24
76,15
44,18
25,14
10,4
18,8
22,18
129,34
397,69
498,412
31,5
13,8
33,10
40,34
46,10
37,20
37,30
26,17
30,9
33,24
38,30
11,8
11,9
38,27
858,223
684,162
340,90
273,64
199,144
149,44
138,41
75,19
46,32
28,22
28,9
11,8
11,9
11,8
17,14
20,10
21,7
20,17
20,3
20,17
20,3
20,3
19,16
19,16
289,73
13,11
13,7
14,4
57,12
110,89
197,89
545,107
733,358
536,413
336,255
266,57
139,113
41,13
27,5
10,8
11,2
11,2
12,8
13,2
15,10
84,20
1166,867
12,2
12,10
12,2
12,10
18,12
19,12
19,12
19,7
19,7
19,7
18,8
16,6
12,6
10,4
12,4
10,2
11,3
11,7
11,4
11,4
11,4
11,4
11,7
11,4
11,2
11,7
11,4
42,10
42,10
42,12
42,30
40,12
33,12
26,12
26,14
25,11
16,5
26,14
27,12
22,11
20,4
39,17
201,113
518,240
736,398
460,216
447,324
479,255
307,178
413,226
383,167
19,16
780,649
770,129
773,539
772,533
13,4
16,3
34,9
54,20
69,18
70,14
99,15
58,33
13,3
23,11
190,87
197,144
285,220
723,151
708,139
680,537
676,180
373,212
686,440
46,37
24,20
11,9
17,13
13,9
14,10
13,9
40,24
11,7
65,36
46,26
29,10
28,19
16,7
10,6
12,3
606,171
288,211
193,120
22,15
128,22
194,102
503,145
541,110
276,224
281,175
326,264
917,433
51,10
14,3
10,6
10,8
15,9
753,285
750,281
752,245
13,2
13,11
63,22
67,51
70,52
55,14
55,14
23,9
18,12
17,5
17,12
17,10
20,9
10,4
10,6
10,4
10,4
58,29
833,433
758,218
13,2
76,56
21,11
17,9
11,7
11,7
76,48
15,3
25,9
107,55
141,76
179,84
498,267
953,504
704,362
591,291
365,207
35,12
29,8
16,3
356,259
342,82
313,132
188,49
127,84
50,29
73,48
179,66
193,109
160,57
207,138
150,52
132,92
123,88
18,14
17,8
126,33
126,34
185,53
187,41
190,53
582,300
55,12
30,22
13,3
36,15
45,7
56,29
58,19
57,21
34,16
30,18
90,75
72,14
74,60
35,25
75,24
30,9
20,9
24,9
11,2
26,10
75,29
247,115
18,10
21,9
110,52
104,50
97,55
93,50
93,50
86,39
71,30
41,11
12,2
12,2
12,2
12,2
12,10
11,2
11,2
15,8
10,2
253,191
594,454
153,30
152,29
13,9
665,157
742,152
900,685
50,37
46,34
175,32
13,6
19,8
19,11
21,13
19,15
52,15
48,38
41,8
23,18
197,126
70,47
27,9
970,724
12,3
13,6
18,8
38,6
36,6
20,4
20,4
29,15
23,10
24,20
20,11
12,2
35,8
86,73
48,36
50,40
36,21
45,23
14,6
94,66
35,20
40,25
40,15
67,47
63,46
36,29
23,17
25,14
25,6
26,8
26,12
27,13
39,31
39,14
39,25
39,31
39,14
42,8
42,34
42,8
40,8
31,5
158,86
298,72
583,169
567,116
1016,248
846,204
208,150
138,97
20,14
20,14
19,14
20,15
11,6
32,7
872,408
91,20
11,9
17,3
474,380
529,100
617,119
1165,890
417,97
19,4
44,10
94,23
103,24
110,82
379,90
296,53
406,93
469,381
481,390
759,143
683,576
654,111
601,110
601,113
587,463
622,138
742,171
881,195
906,199
1234,268
1160,248
923,747
321,263
142,24
16,4
190,148
422,288
401,321
41,8
53,38
45,38
128,52
1241,274
1287,297
1549,400
1571,399
1591,336
1151,783
828,406
20,4
335,172
685,517
1448,374
13,8
13,8
39,7
46,37
40,13
26,18
22,9
12,3
17,12
53,25
93,65
356,278
478,361
85,58
65,46
60,16
52,28
12,2
121,23
234,72
254,69
294,83
364,112
689,461
581,188
41,31
17,5
28,9
32,23
49,20
447,77
511,185
542,197
625,396
660,426
661,421
676,426
822,494
627,325
573,266
555,257
590,322
617,281
551,414
631,494
682,412
715,427
716,292
697,591
689,417
655,116
579,250
537,297
529,239
565,323
639,362
826,445
823,370
931,540
942,795
950,523
1015,207
979,447
869,192
881,396
916,679
864,495
666,398
463,178
449,163
459,294
473,310
459,373
431,143
430,289
414,280
394,117
394,118
410,283
395,263
302,206
266,183
187,129
54,16
11,3
54,26
95,17
95,20
72,30
95,75
91,20
63,31
62,43
11,5
12,2
823,627
840,650
433,340
509,386
959,710
1170,839
649,507
282,139
19,15
10,6
41,9
324,133
53,44
40,19
232,39
48,31
69,20
15,3
59,27
305,138
473,123
599,136
196,112
180,59
101,29
15,5
34,18
235,159
412,288
178,56
172,52
718,509
11,8
57,16
29,8
47,15
47,15
44,33
563,468
557,457
97,76
111,30
145,33
171,40
257,101
88,55
46,39
40,12
37,27
32,20
20,10
15,10
102,16
115,58
121,87
121,69
111,63
67,33
16,11
45,38
33,23
22,16
13,8
52,29
11,9
18,4
44,12
64,18
66,48
92,34
98,64
126,94
126,31
128,97
135,31
157,117
155,120
160,120
144,113
111,61
103,86
102,17
102,23
64,22
64,14
54,17
48,32
43,30
40,10
38,13
38,29
21,15
13,11
11,5
65,17
246,78
393,300
73,43
65,16
256,191
452,111
265,208
163,123
295,218
22,14
37,7
13,2
20,7
23,5
53,9
36,16
37,31
146,104
136,38
48,35
682,561
649,157
456,119
384,89
522,392
265,65
84,71
67,11
38,9
13,6
22,6
25,6
76,19
80,60
363,279
1055,793
55,38
22,5
15,12
15,12
12,2
12,2
19,11
24,16
155,38
14,10
13,10
41,28
44,14
24,6
24,4
37,7
43,16
42,28
22,18
41,8
75,16
261,51
556,106
33,8
456,338
713,201
175,55
90,68
10,3
22,6
17,8
11,5
49,34
24,11
15,5
19,13
23,12
39,13
62,44
93,75
151,28
266,68
37,28
118,90
21,16
56,44
142,108
127,100
129,29
11,9
11,8
18,15
28,15
32,15
34,15
37,22
41,26
100,49
110,55
480,121
492,120
535,116
531,149
580,420
650,475
706,158
562,459
290,211
111,28
31,15
80,62
84,19
171,122
177,52
330,141
511,227
834,389
39,25
38,11
11,8
13,10
13,3
13,3
13,3
14,10
16,6
14,6
14,6
16,12
150,31
40,6
28,6
16,4
32,25
42,9
77,63
584,148
804,405
24,4
38,19
24,18
341,278
632,468
652,167
869,687
992,200
919,556
285,67
199,42
241,186
11,6
38,10
44,30
47,10
10,8
17,12
17,4
12,6
12,2
12,10
16,6
22,16
24,8
38,15
43,19
63,28
62,30
53,30
48,30
17,12
17,12
11,6
11,6
10,6
75,53
94,28
127,39
150,47
155,49
145,100
124,84
65,19
63,27
57,19
52,18
41,17
19,5
659,513
13,2
11,2
11,9
11,9
12,4
12,6
12,2
16,6
11,3
12,8
177,107
246,205
562,117
650,496
656,525
597,392
117,38
61,19
12,8
172,34
91,22
162,68
69,36
62,26
56,24
87,47
419,124
140,32
721,322
548,102
375,87
382,192
35,23
847,223
301,65
264,154
807,208
43,15
413,94
17,10
20,10
27,21
27,5
10,2
12,8
20,17
19,3
19,3
10,8
10,8
108,77
336,246
13,8
10,8
11,6
14,6
45,8
124,95
14,4
18,12
974,225
469,107
15,12
22,7
22,15
50,37
55,11
56,44
64,40
44,21
19,10
12,5
12,5
12,7
12,9
18,9
56,23
202,35
249,49
288,239
298,49
313,55
317,81
332,190
504,208
787,526
617,206
130,40
111,38
64,41
54,33
16,12
11,3
16,13
17,3
36,13
54,13
54,13
73,57
76,16
68,15
50,42
22,14
14,8
10,7
18,6
10,2
10,2
28,8
61,10
87,64
100,17
145,116
177,147
179,131
157,42
109,74
90,14
77,19
70,58
60,16
11,4
27,8
46,38
53,42
91,20
156,124
35,28
35,11
16,13
50,42
52,8
151,33
102,64
25,15
19,15
13,3
30,9
58,19
236,168
64,44
17,4
29,5
39,31
36,28
36,8
36,8
23,8
89,17
125,22
317,247
340,76
407,97
267,77
138,27
55,13
40,31
36,8
34,8
33,26
16,4
11,3
124,35
73,14
117,89
286,69
364,249
178,45
174,129
134,40
65,52
52,12
276,175
218,164
218,83
32,25
22,15
18,15
18,3
36,25
87,31
118,38
915,252
813,583
783,553
1324,328
712,179
374,273
27,18
112,66
10,5
12,7
14,5
19,6
20,13
20,13
18,6
10,8
13,9
11,9
11,2
11,2
26,12
17,10
20,14
27,6
43,29
39,10
26,22
11,4
20,4
33,8
35,17
42,34
49,33
32,17
21,16
20,13
19,12
18,11
11,2
11,6
11,2
54,15
497,93
1299,410
1301,228
989,703
153,119
82,60
53,36
43,8
12,10
18,12
13,9
30,14
101,33
11,5
17,9
31,24
13,8
20,6
34,26
35,23
39,7
38,31
38,6
36,24
36,12
36,12
32,16
12,8
10,2
53,25
67,21
70,43
50,41
48,28
45,7
27,18
10,2
584,436
21,4
451,326
79,19
33,24
52,38
72,50
384,133
428,279
659,296
650,336
630,320
91,23
85,63
53,41
27,5
80,13
80,67
10,7
11,4
11,7
11,6
11,7
11,3
11,7
13,9
21,11
31,13
33,19
46,17
34,28
17,13
11,2
15,9
26,11
573,163
143,109
124,66
93,46
34,14
14,9
69,12
156,25
59,17
12,8
13,5
52,16
58,19
181,43
182,153
200,166
182,83
32,24
31,23
30,22
14,6
11,7
13,5
15,12
39,6
168,86
175,144
403,246
403,157
455,79
481,383
448,357
172,28
616,104
549,459
48,10
14,3
44,27
30,18
29,12
10,2
10,8
10,8
10,8
883,229
570,441
287,210
129,97
37,23
12,7
12,7
64,12
53,24
52,28
35,15
30,13
26,22
26,22
13,3
13,10
13,3
10,2
762,202
452,110
401,87
115,33
10,4
13,7
15,8
15,8
18,9
25,17
32,17
111,50
124,29
156,28
167,121
183,58
196,35
265,199
316,181
357,246
366,262
384,280
394,106
414,135
399,247
102,39
51,33
48,39
48,9
41,9
40,9
31,22
27,18
27,9
25,16
12,10
703,494
727,165
746,353
629,452
40,13
18,9
14,11
26,14
10,2
13,11
13,11
30,5
435,217
478,245
665,503
649,358
604,468
395,69
341,83
95,17
75,12
61,39
45,38
36,11
24,19
19,7
69,36
91,75
82,34
20,6
13,11
299,188
724,402
11,8
19,5
35,9
32,24
25,7
23,7
23,7
19,12
17,5
10,6
12,4
14,10
17,13
17,4
